foodID,foodName,NumServings,unit,carbs,protein,fat
866,justo maecenas,56.66,amet cursus id turpis integer aliquet massa id lobortis convallis,3,100,87
867,cubilia,97.21,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,31,22,38
868,ipsum praesent blandit lacinia erat vestibulum,128.9,ac neque duis bibendum morbi non quam nec dui luctus rutrum,8,53,28
869,eros viverra,63.82,donec quis orci eget orci vehicula condimentum curabitur in libero,21,72,41
870,sed lacus morbi sem mauris laoreet,30.44,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,2,4,77
871,volutpat erat quisque,4.66,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,21,53,54
872,blandit mi in porttitor pede justo,162.86,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,2,0,33
873,quam pharetra magna ac,64.82,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,68,54,72
874,est congue,276.84,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,31,85,8
875,viverra pede ac diam cras,204.0,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,26,86,33
876,felis sed interdum venenatis turpis,232.5,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,64,88,9
877,molestie,301.73,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,68,28,64
878,massa id lobortis convallis tortor risus,292.34,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,50,57,91
879,dui,335.3,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,85,84,38
880,sollicitudin ut suscipit a feugiat,94.71,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,7,17,69
881,mi in,140.25,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,1,44,1
882,suspendisse potenti cras in purus eu,241.8,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,23,84,70
883,primis,131.52,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,62,42,32
884,consequat metus sapien ut nunc vestibulum,210.0,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,88,18,54
885,blandit,296.17,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,3,90,22
886,turpis nec euismod,44.59,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,58,66,84
887,nullam molestie,341.78,amet cursus id turpis integer aliquet massa id lobortis convallis,6,57,80
888,sapien iaculis congue vivamus,270.21,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,28,71,66
889,justo,95.55,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,27,54,89
890,ut suscipit a,195.36,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,8,78,11
891,turpis integer aliquet massa,294.37,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,44,6,51
892,sit amet turpis,34.39,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,11,56,86
893,ante nulla justo,100.61,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,77,6,77
894,augue vestibulum,55.08,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,21,6,68
895,nonummy maecenas tincidunt lacus,210.73,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,35,88,96
896,risus dapibus augue,378.37,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,57,65,0
897,massa tempor convallis nulla neque,86.8,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,6,10,12
898,sed lacus morbi sem mauris,359.87,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,75,61,18
899,potenti nullam porttitor lacus at,167.41,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,96,41,92
900,amet sapien,138.47,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,97,23,82
901,dis parturient,273.79,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,5,53,40
902,nulla elit ac,286.26,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,69,94,71
903,id pretium,389.0,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,27,96,59
904,dapibus at diam nam tristique,127.6,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,80,67,25
905,viverra diam vitae quam,8.52,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,42,47,36
906,augue vel accumsan tellus nisi eu,174.86,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,23,17,77
907,vel est donec odio justo sollicitudin,389.22,eget semper rutrum nulla nunc purus phasellus in felis donec,45,91,29
908,justo,291.13,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,82,0,71
909,eleifend luctus,140.21,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,56,22,9
910,nascetur ridiculus mus vivamus vestibulum,364.69,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,42,78,79
911,in leo maecenas pulvinar lobortis est,148.49,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,52,20,15
912,morbi sem,309.8,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,18,2,66
913,sit amet sem fusce consequat nulla,229.33,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,35,100,30
914,posuere,216.65,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,48,88,61
915,consequat lectus in est risus,321.59,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,80,88,12
916,vulputate ut ultrices vel,361.2,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,94,92,19
917,blandit mi in,91.61,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,98,35,18
918,ut at dolor quis odio consequat,243.32,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,65,92,90
919,cubilia curae mauris viverra,18.82,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,92,56,89
920,in,378.21,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,4,21,43
921,tristique est,190.12,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,60,74,59
922,in imperdiet et commodo vulputate,315.67,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,37,27,48
923,eu est congue elementum in hac,316.63,ut odio cras mi pede malesuada in imperdiet et commodo,97,89,3
924,praesent id massa id nisl venenatis,323.31,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,26,65,95
925,nibh in hac,84.52,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,72,32,54
926,lacus curabitur at ipsum ac tellus,182.49,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,79,5,55
927,massa id,76.08,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,69,1,75
928,blandit non,191.5,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,96,94,48
929,consequat in consequat ut,126.44,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,36,15,66
930,sed augue aliquam erat volutpat in,145.37,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,0,49,26
931,congue eget semper rutrum nulla,362.99,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,52,27,38
932,non mauris morbi,255.73,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,76,29,83
933,odio porttitor id consequat,339.7,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,49,76,40
934,dapibus augue vel accumsan tellus,178.39,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,79,3,18
935,libero quis orci nullam molestie nibh,294.18,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,95,42,11
936,integer aliquet massa,101.67,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,18,36,93
937,potenti,327.02,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,80,66,93
938,orci pede,219.28,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,5,34,39
939,maecenas pulvinar lobortis est phasellus sit,172.45,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,53,51,47
940,bibendum imperdiet nullam orci,24.46,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,13,22,84
941,dapibus duis at,63.16,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,71,69,44
942,ornare consequat lectus in,251.49,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,3,69,76
943,augue aliquam erat volutpat in congue,390.01,felis eu sapien cursus vestibulum proin eu mi nulla ac enim,28,60,15
944,elementum eu,30.55,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,98,54,98
945,ante ipsum primis in faucibus orci,282.77,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,90,18,4
946,eget rutrum at lorem integer,55.26,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,54,31,92
947,lobortis convallis tortor risus dapibus augue,102.18,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,58,78,87
948,mauris vulputate elementum,89.5,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,59,55,55
949,tortor sollicitudin mi,224.46,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,39,31,90
950,lobortis vel,171.02,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,37,47,30
951,metus sapien ut nunc,232.35,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,28,54,53
952,erat fermentum justo nec condimentum,114.71,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,68,6,84
953,luctus,30.31,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,93,6,91
954,id nisl venenatis lacinia,381.13,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,24,63,51
955,id massa id nisl venenatis lacinia,142.03,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,100,40,91
956,praesent blandit nam nulla,144.48,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,77,22,1
957,dui proin,35.77,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,59,55,63
958,dictumst morbi vestibulum,364.27,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,75,82,81
959,faucibus orci,11.27,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,79,37,59
960,dolor morbi vel lectus,256.55,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,18,37,94
961,dolor morbi,165.22,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,81,74,85
962,dapibus duis at velit eu,385.59,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,95,44,19
963,mi integer ac,132.42,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,84,25,82
964,vestibulum ante ipsum,311.54,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,28,67,75
965,in faucibus orci,229.59,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,9,77,46
966,id consequat in consequat,214.09,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,3,13,17
967,habitasse platea dictumst,20.18,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,92,83,64
968,ac nulla sed vel enim sit,289.38,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,26,47,72
969,blandit lacinia,99.77,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,54,96,4
970,nulla,87.47,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,12,8,24
971,dictumst morbi vestibulum velit id,67.96,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,69,100,24
972,sapien in,2.74,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,1,100,93
973,justo lacinia eget tincidunt eget tempus,160.11,morbi non lectus aliquam sit amet diam in magna bibendum,58,12,69
974,vel dapibus at diam nam tristique,185.52,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,9,35,77
975,pellentesque ultrices phasellus id sapien in,35.78,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,52,93,90
976,condimentum id luctus nec,132.54,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,90,65,48
977,ultrices vel,23.33,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,91,5,57
978,libero ut massa volutpat convallis morbi,378.43,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,20,37,69
979,nullam,340.29,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,17,57,2
980,habitasse platea,101.61,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,43,84,33
981,sit amet eleifend pede libero,151.74,rutrum neque aenean auctor gravida sem praesent id massa id,95,48,91
982,sit amet lobortis sapien,230.24,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,8,84,36
983,tortor,386.91,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,46,80,14
984,amet,10.02,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,95,85,41
985,mollis,133.52,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,17,68,29
986,lorem,174.94,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,83,12,86
987,hac habitasse platea,335.55,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,24,93,44
988,sit amet nulla quisque,245.82,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,77,41,0
989,in ante vestibulum ante,291.13,condimentum id luctus nec molestie sed justo pellentesque viverra pede,89,65,16
990,massa volutpat convallis morbi,343.32,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,8,35,23
991,condimentum curabitur in libero,124.14,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,18,27,25
992,tortor duis,147.76,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,70,68,4
993,et commodo vulputate justo in blandit,104.21,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,74,69,61
994,amet lobortis sapien sapien non,82.18,nullam sit amet turpis elementum ligula vehicula consequat morbi a,4,35,82
995,massa donec dapibus duis at velit,363.75,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,58,22,20
996,nullam sit amet turpis elementum,159.14,lacinia aenean sit amet justo morbi ut odio cras mi,33,23,88
997,rutrum nulla tellus in sagittis dui,124.66,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,35,94,55
998,vulputate elementum nullam varius nulla,314.12,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,1,79,78
999,sit amet consectetuer,116.09,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,7,45,81
1000,pede venenatis non sodales sed tincidunt,391.46,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,49,34,30
